-4.740308701992034912e+00;-1.567089912295341492e+01;2.081940622627735138e+01;1.180377998203039169e+01;-5.332164064049720764e+00;-6.595915382727980614e+01;-8.167695168405771255e+00;-3.568828627467155457e+00
-8.149761911481618881e+00;-1.823906947672367096e+01;2.024210365116596222e+01;1.174500463157892227e+01;-1.274574736505746841e+01;-6.957033416256308556e+01;-1.113429193198680878e+01;-7.958151329308748245e+00
-1.195102993026375771e+01;-1.165328285843133926e+01;2.354634711891412735e+01;1.459838110208511353e+01;-1.228749700635671616e+01;-5.526475461572408676e+01;2.954832091927528381e-01;-1.245767880976200104e+01
-1.507565294206142426e+01;-9.190915584564208984e+00;1.923222126811742783e+01;1.375310675799846649e+01;-8.346000075340270996e+00;-4.220022242516279221e+01;9.441451225429773331e+00;-1.444754803180694580e+01
-1.080748421326279640e+01;-1.727116972208023071e+01;1.480565600097179413e+00;2.156073141843080521e+00;-1.184193783253431320e+01;-4.435826217755675316e+01;-5.390853911638259888e+00;-9.128068830817937851e+00
-7.448496278375387192e+00;-2.083332344889640808e+01;-9.267295926809310913e+00;-5.548531182110309601e+00;-1.047898910939693451e+01;-3.392878362536430359e+01;-8.661114085465669632e+00;-4.068319819867610931e+00
-5.663068763911724091e+00;-2.783646100759506226e+01;-1.684507272392511368e+01;-1.133242383599281311e+01;-1.887879276275634766e+01;-4.068982066959142685e+01;-1.620142025128006935e+01;-3.063384301960468292e+00
-9.224901553243398666e+00;-2.361039213091135025e+01;-1.277528103440999985e+01;-9.535332605242729187e+00;-1.920032376050949097e+01;-3.748859866708517075e+01;-9.064916111528873444e+00;-7.371324408799409866e+00
-9.440893243998289108e+00;-2.342154978960752487e+01;-9.461563058197498322e+00;-6.462084420025348663e+00;-1.807145396620035172e+01;-4.386142751201987267e+01;-4.818506408482789993e+00;-8.298341009765863419e+00
-5.181215837597846985e+00;-2.821468286216259003e+01;-9.774394378066062927e+00;-5.653377097100019455e+00;-2.416315269470214844e+01;-6.477301666140556335e+01;-1.986026261001825333e+01;-7.334573142230510712e+00
-6.668929267674684525e+00;-2.511214439570903778e+01;-3.497845947742462158e+00;-1.608595747500658035e+00;-2.099004670232534409e+01;-6.738378667086362839e+01;-2.368102620914578438e+01;-1.053297749534249306e+01
-3.609484620392322540e+00;-3.423115264624357224e+01;-3.228031806647777557e+00;-2.953651178628206253e+00;-2.733298662304878235e+01;-9.039343637228012085e+01;-3.629922407492995262e+01;-7.378378305584192276e+00
-6.457776911556720734e-01;-3.894149963557720184e+01;5.904125012457370758e+00;2.142443612217903137e+00;-2.966849268972873688e+01;-1.035287786424160004e+02;-3.409524347633123398e+01;-1.429253011941909790e+00
-2.370130516588687897e+00;-3.836505054682493210e+01;1.710717108845710754e+01;1.049875818192958832e+01;-2.738227582722902298e+01;-1.052510751560330391e+02;-2.318843189626932144e+01;1.045393072068691254e+00
-5.341007355600595474e+00;-3.406196981668472290e+01;2.353233256936073303e+01;1.533915054053068161e+01;-2.586247260123491287e+01;-1.063116106800734997e+02;-2.125829210504889488e+01;-3.958241641521453857e-02
-9.854363862425088882e+00;-2.286214502900838852e+01;3.212268532067537308e+01;2.276377089694142342e+01;-1.413851452618837357e+01;-9.061243883147835732e+01;-1.065804551914334297e+01;-3.778161682188510895e+00
-8.746641203761100769e+00;-2.232461535930633545e+01;2.913867948204278946e+01;2.446342818811535835e+01;-1.158689677715301514e+01;-8.904126800596714020e+01;-1.290079213678836823e+01;-4.012227844446897507e+00
-6.947085224092006683e+00;-1.677218203246593475e+01;2.611710081994533539e+01;2.700935127213597298e+01;-4.016686901450157166e+00;-7.377698642015457153e+01;-6.932605300098657608e+00;-3.229417447000741959e+00
-1.625768300145864487e+00;-1.416118689626455307e+01;1.773158740252256393e+01;2.537076505273580551e+01;4.109770469367504120e+00;-6.324417171999812126e+01;-7.669540792703628540e+00;4.877379722893238068e-01
5.334822170436382294e+00;-1.519299260526895523e+01;6.698770508170127869e+00;1.907959771528840065e+01;4.365081988275051117e+00;-6.480864764377474785e+01;-1.631270367279648781e+01;4.754101604223251343e+00
