-87003.421875,-46684.12109375,9809.46484375,-50354.41015625,-57770.5859375,9182.587890625,1448.5047607421875,-50561.5
-86976.203125,-46737.80859375,9772.16015625,-50381.34375,-57837.26171875,9139.203125,1402.7060546875,-50544.04296875
-86930.5390625,-47044.140625,9456.2177734375,-51100.2421875,-58401.55078125,9066.11328125,1349.173583984375,-50497.99609375
-86916.34375,-47254.84765625,9227.9619140625,-51699.6953125,-58842.5078125,9036.67578125,1341.4622802734375,-50472.42578125
-86975.7109375,-47048.8125,9433.0615234375,-51282.38671875,-58472.65234375,9103.9990234375,1400.4708251953125,-50522.7421875
-87009.75,-46674.77734375,9832.9345703125,-50348.30859375,-57742.04296875,9189.5615234375,1458.4959716796875,-50560.31640625
-86971.5546875,-46719.32421875,9815.1875,-50363.62109375,-57798.6796875,9156.01171875,1420.6097412109375,-50530.296875
-86924.3203125,-47023.57421875,9515.271484375,-51085.04296875,-58370.70703125,9080.5966796875,1365.2445068359375,-50479.35546875
-86909.6796875,-47245.41796875,9269.5361328125,-51697.7734375,-58829.07421875,9040.251953125,1344.7479248046875,-50459.8203125
-86967.90625,-47046.6640625,9458.3193359375,-51275.48046875,-58468.78515625,9106.63671875,1399.6214599609375,-50526.02734375
-87005.75,-46675.625,9835.8623046875,-50339.09765625,-57738.890625,9194.814453125,1457.4677734375,-50568.33984375
-86986.328125,-46724.28515625,9800.8369140625,-50361.18359375,-57803.1953125,9150.8935546875,1411.60205078125,-50546.3671875
-86937.015625,-47034.26171875,9505.16796875,-51078.046875,-58374.015625,9080.75390625,1357.3543701171875,-50500.27734375
-86922.5546875,-47259.38671875,9271.681640625,-51684.203125,-58827.578125,9042.8447265625,1339.0482177734375,-50487.60546875
-86981.296875,-47058.734375,9462.96875,-51272.171875,-58466.10546875,9107.4638671875,1394.7711181640625,-50543.015625
-87014.265625,-46681.88671875,9845.2275390625,-50335.0546875,-57735.24609375,9191.751953125,1453.064453125,-50576.54296875
-86978.5703125,-46723.5703125,9818.0927734375,-50360.06640625,-57794.65625,9155.85546875,1418.5086669921875,-50541.91796875
-86927.828125,-47027.30859375,9515.9638671875,-51078.5859375,-58358.32421875,9086.0732421875,1370.00537109375,-50490.265625
-86934.984375,-47264.7734375,9264.1494140625,-51704.25390625,-58830.03515625,9027.2880859375,1330.7110595703125,-50496.96875
-87007.9609375,-47078.09375,9431.3408203125,-51304.96484375,-58487.26953125,9075.6796875,1369.6925048828125,-50571.625
-87025.6171875,-46689.8203125,9824.6416015625,-50356.19921875,-57744.3203125,9177.9384765625,1442.4921875,-50591.65234375
-86978.5,-46720.26171875,9796.9482421875,-50359.3515625,-57784.421875,9159.9453125,1420.7662353515625,-50543.4375
-86939.03125,-47036.44921875,9473.7646484375,-51086.40625,-58356.625,9078.3623046875,1358.382568359375,-50499.71875
-86927.0703125,-47256.14453125,9243.4296875,-51692.87890625,-58810.8125,9035.357421875,1334.7567138671875,-50487.6953125
-86975.2421875,-47043.0,9464.0634765625,-51267.48046875,-58441.875,9108.603515625,1399.9791259765625,-50537.5390625
-87016.2578125,-46668.609375,9852.08984375,-50333.7109375,-57718.1015625,9191.6630859375,1453.735107421875,-50582.51171875
-86990.390625,-46718.16015625,9826.9443359375,-50351.9296875,-57785.828125,9148.0322265625,1408.20458984375,-50560.29296875
-86939.03125,-47023.2421875,9507.828125,-51071.4765625,-58351.05859375,9075.9033203125,1355.23095703125,-50511.96875
-86921.4375,-47241.55078125,9259.947265625,-51688.65234375,-58804.5078125,9041.1240234375,1339.22705078125,-50495.31640625
-86977.359375,-47035.01953125,9467.416015625,-51274.453125,-58443.1953125,9108.15625,1397.81103515625,-50549.62890625
-87018.515625,-46665.65625,9861.7236328125,-50342.00390625,-57717.8125,9188.533203125,1450.2705078125,-50589.99609375
-86988.9375,-46713.6015625,9816.796875,-50359.328125,-57777.625,9146.958984375,1408.1822509765625,-50559.12890625
-86942.0703125,-47024.984375,9488.248046875,-51081.01953125,-58345.78515625,9071.9912109375,1350.4029541015625,-50512.50390625
-86924.96875,-47240.56640625,9252.4150390625,-51690.46484375,-58796.28515625,9035.267578125,1332.4991455078125,-50496.94921875
-86980.1796875,-47031.109375,9450.7197265625,-51265.0859375,-58430.3203125,9102.748046875,1392.066650390625,-50551.3515625
-87019.96875,-46664.80859375,9836.197265625,-50329.6015625,-57705.8984375,9178.1181640625,1438.3123779296875,-50598.3359375
-86990.3515625,-46717.08984375,9809.95703125,-50355.171875,-57768.55078125,9135.4931640625,1394.3687744140625,-50571.9609375
-86945.3515625,-47027.265625,9519.541015625,-51076.57421875,-58338.3203125,9061.486328125,1340.5234375,-50519.0078125
-86926.9140625,-47245.1953125,9293.072265625,-51684.36328125,-58787.72265625,9027.6455078125,1324.4749755859375,-50502.55859375
-86976.7578125,-47040.16015625,9469.986328125,-51260.4140625,-58418.40625,9103.0380859375,1389.2279052734375,-50553.140625
-87018.4921875,-46675.58203125,9834.2978515625,-50328.1015625,-57692.01953125,9184.3095703125,1441.329833984375,-50592.27734375
-86990.546875,-46725.44921875,9800.591796875,-50351.81640625,-57758.94140625,9143.830078125,1399.39794921875,-50566.05859375
-86940.6640625,-47029.140625,9492.4052734375,-51069.21875,-58326.5625,9077.7138671875,1353.8004150390625,-50511.65625
-86949.53125,-47266.40625,9232.7900390625,-51694.734375,-58795.97265625,9021.4091796875,1317.43408203125,-50513.64453125
-86993.1875,-47048.38671875,9427.80859375,-51267.9921875,-58424.4609375,9099.3720703125,1383.81884765625,-50560.8046875
-87005.703125,-46652.6484375,9831.705078125,-50312.5234375,-57674.31640625,9208.5830078125,1464.0615234375,-50572.96484375
-86974.59375,-46696.8828125,9795.4501953125,-50335.3671875,-57733.61328125,9172.328125,1427.628173828125,-50540.734375
-86931.9921875,-47010.43359375,9479.396484375,-51062.89453125,-58311.36328125,9091.3486328125,1365.2445068359375,-50502.46875
-86913.5,-47237.2578125,9235.47265625,-51676.58203125,-58768.703125,9046.5556640625,1338.2659912109375,-50492.1875
-86960.3984375,-47032.2265625,9430.2451171875,-51258.4921875,-58404.83984375,9112.828125,1394.8382568359375,-50540.01953125
-87009.9765625,-46667.4921875,9799.6298828125,-50327.43359375,-57680.26171875,9195.5078125,1451.4998779296875,-50575.1796875
-86986.9296875,-46713.51171875,9760.0673828125,-50343.48046875,-57735.1796875,9164.2373046875,1411.087890625,-50549.875
-86942.3359375,-47024.46875,9447.791015625,-51064.4375,-58303.11328125,9088.4423828125,1357.8460693359375,-50506.08984375
-86932.234375,-47247.0703125,9214.9306640625,-51679.01953125,-58754.08203125,9052.6572265625,1345.3291015625,-50488.140625
-86992.765625,-47043.35546875,9406.8203125,-51260.328125,-58388.9921875,9119.17578125,1404.561279296875,-50535.55078125
-87034.25,-46675.71484375,9793.3720703125,-50333.9140625,-57664.4375,9199.798828125,1458.4736328125,-50569.12109375
-87003.6953125,-46722.4296875,9741.470703125,-50351.83984375,-57723.55859375,9165.2880859375,1424.342529296875,-50533.9609375
-86965.3359375,-47041.5703125,9403.2001953125,-51081.89453125,-58300.69921875,9084.84375,1362.070556640625,-50494.0859375
-86958.2265625,-47269.71484375,9123.9150390625,-51702.109375,-58762.51171875,9034.6865234375,1334.4215087890625,-50484.609375
-87003.8046875,-47053.7734375,9297.0517578125,-51274.02734375,-58384.98828125,9118.0361328125,1406.908203125,-50521.734375
-87040.8828125,-46686.37890625,9682.216796875,-50346.20703125,-57659.609375,9197.228515625,1458.5406494140625,-50561.92578125
